,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,nature,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo,pitch
0,0.3867153188441431,0.12946899754041885,0.9413442342221303,0.4648823480494112,0.9038371899393717,0.6255090320724395,0.2514380723716395,0.17396064095043973,0.023931971707855437,0.6578419775234012,0.6211473443094335,0.09944494535674886,0.3427624862631754,0.9233844388007026,0.13297296831354555,0.11699643208439392,0.869230365369041,0.09738232369338806,0.9128784353050327,0.08105095594388523,0.8319188780805796,0.7028092165622608
1,0.7763195573821555,0.6786230234318176,0.05795749268175632,0.6339249471022053,0.08777256321673721,0.05764405616482282,0.37627097983804236,0.019490023279639335,0.6886982821976381,0.17120590126540192,0.20606496792118933,0.7310843530241021,0.567981935241814,0.4605652911810183,0.9276307276952643,0.7617603045437131,0.037468727435845506,0.5765915591150924,0.04353864940939045,0.3706006263258803,0.09962147726987924,0.9391079731515036
2,0.8549694689652004,0.12786666474224784,0.46624637316828776,0.166817802525415,0.35322793956782106,0.2969926277558156,0.24841867510718973,0.4999930092416718,0.9469377963607843,0.8183953573614535,0.9271064899305167,0.20895151776968524,0.6841712075512923,0.6935336537279565,0.0023651346309118138,0.1397146950649908,0.5027361455152404,0.2431194093767528,0.22869875452348132,0.46161680532344473,0.3484700623247824,0.8533451706582074
3,0.289489351634433,0.06859148447795071,0.3786007105813354,0.43065238533026373,0.5790746574045514,0.3954571088578419,0.3383119076263953,0.12370413105446554,0.7383467578757834,0.6848573752500043,0.6350435521564285,0.5946301116942191,0.8208407636045907,0.03491165950452757,0.900022758446274,0.9245057043199011,0.24638310247481554,0.7589201686451907,0.26878546876339393,0.19454010070234717,0.1597963328049249,0.9336611006175004
4,0.4764623737948922,0.5932554413684072,0.2677227786300811,0.2564047083625174,0.2556729672702922,0.9575375685869784,0.6194478996989212,0.13386476726458885,0.9556205360910548,0.8717241714056105,0.7492421641298628,0.6930128353330552,0.5088249152768187,0.3032817981017061,0.6182452827272844,0.21532190224718617,0.6735726832285444,0.6002619088814118,0.9318798345340622,0.6421394966985524,0.4136978738331123,0.8589674138503774
5,0.7906527389757356,0.251186745878599,0.5641127353644108,0.059315966976242085,0.49155547108182973,0.9585554007279823,0.19106303394338753,0.05410148396534287,0.5220541339528931,0.9057280607817432,0.7887578024701897,0.6096670665051739,0.3782036314258076,0.8021382503350217,0.8849625056435264,0.2003708795694824,0.9223441388180186,0.9004135575350627,0.42120509988223476,0.911100313035382,0.8700964761025654,0.05345812233220992
6,0.401412042392981,0.7855353678285277,0.47674715189714123,0.09082450893288674,0.48990828815300924,0.34249013576649856,0.56926071423522,0.12584729575345743,0.682107528940689,0.8093919504468575,0.1632116721646375,0.6459661386343465,0.2359315034829207,0.8398137558389721,0.8236632505225197,0.8787047593354322,0.9918406160442517,0.6004838532086106,0.47926571153972797,0.8293498804521633,0.8128963735068725,0.5581089800908149
7,0.7098246110466588,0.7754015611403834,0.5736350107652115,0.2693496941747908,0.5576881257409436,0.7315135875158543,0.5964047454012518,0.8194860556331074,0.8796797693326883,0.9369892763996506,0.8128976669976636,0.7156152427007387,0.9494191856693287,0.6424339386544242,0.5951367496080141,0.844318237302892,0.8993575826348955,0.448758929888196,0.7779362666852531,0.5696228956394529,0.5118946162876994,0.13688393036597724
8,0.64533029631671,0.4144429174989941,0.4148634212912493,0.9444986526716969,0.8326999480480862,0.1874919408533272,0.9581942502193679,0.41018857012348986,0.26503623416957356,0.0732126242384602,0.8814606320781907,0.47797792761329716,0.782038618718899,0.2592784117736745,0.584373880769557,0.012074504147613241,0.1890791261071173,0.9021196898408773,0.12969366509760516,0.39405082113980805,0.19156228225028793,0.08679694827164652
9,0.46591000403968774,0.6938029756142611,0.26975585879247443,0.9956743170079054,0.7347567057113551,0.5762196415189546,0.6129674016742114,0.15984633486781152,0.32613296018993065,0.6221369088398793,0.4003915490636075,0.5043720063697966,0.4471874529020782,0.9517259668953129,0.3379792123466374,0.6229760310265611,0.6126557640206933,0.20755981909562649,0.6356480325624314,0.8647474699230845,0.8730396847259316,0.8553750799107253
10,0.6539751821411979,0.4310501296056073,0.5269156605180357,0.8490183472021173,0.2057567847208993,0.258030818075874,0.4200528589786109,0.24669468770448866,0.1665691161931515,0.3592849593080948,0.010072490929542988,0.09237010084428499,0.5415399627109962,0.9762118581673238,0.41280673472234064,0.49276484940070786,0.8111637845712635,0.5963639605656184,0.2951129589926649,0.25518761410983415,0.47995476982421137,0.6016611998672144
11,0.5839043713100629,0.03289411039911949,0.00787108419643856,0.1435829595260325,0.970483161851788,0.7980737425408402,0.5098993614190694,0.2931335318980184,0.7501254560235483,0.43772574600886616,0.9624188812631003,0.9968271138364211,0.8918001080756492,0.5323254565649543,0.1646592552041456,0.1678063480820543,0.19910238593212193,0.6999007538640577,0.8349747994861054,0.6927659699206827,0.02855922246602438,0.3561243848905311
12,0.5993005722214376,0.04107171340129845,0.6379969934776706,0.67711680416587,0.29727239695043994,0.3695027152618363,0.7086996024513476,0.4407915842357568,0.4897208660196991,0.8435405877814628,0.8448521331005205,0.3399163208953411,0.036341299571178376,0.4352159030672649,0.9890182718634714,0.9721270997602066,0.3613199313391685,0.3567555210495127,0.006682083703489328,0.5823537668353587,0.6342891177980952,0.6123324199528826
13,0.09353202073079947,0.853280912067786,0.6742349123424622,0.006596311850386449,0.7848324718341151,0.673050809685092,0.8117503727667822,0.5177496140714174,0.9565863996363431,0.9633609880992753,0.3878990082481968,0.34656446143401354,0.3771284131620002,0.8026989069773101,0.3898902056510277,0.5082582043799783,0.22739909058047902,0.9687390202721357,0.32513695660144204,0.9724174541192879,0.2622402606602192,0.7857769022241146
14,0.3136673802006994,0.36721926135688443,0.9243924088495691,0.27180163298622506,0.2989916027633004,0.34756366948547335,0.910384653386696,0.7768192069057684,0.7062069095050538,0.6489915587490718,0.18828491080237542,0.6049610042605753,0.6007566421835098,0.5623463986200818,0.09297332688303539,0.7610837390394486,0.5463339101184378,0.5855047113468221,0.7634118741224712,0.8798981279000008,0.33528778408269566,0.4222152579473286
15,0.8147432149057956,0.4481946180775982,0.9695776378842694,0.0183552412071587,0.14045579516157547,0.6259650483689028,0.7531352722959013,0.9602958104439211,0.7687619435391594,0.37245675301577263,0.8021705442740046,0.0923879866244961,0.4507252462634864,0.8116965654276085,0.8512252757878508,0.6803663003218264,0.915776417972798,0.688010716770437,0.26666442046505956,0.7861849245365052,0.8712310892706268,0.4840765609252833
16,0.7507559422182742,0.5781133711193047,0.9124180148627828,0.565333533755025,0.2654632730460371,0.8886278808536916,0.5712581065164013,0.6480563100181598,0.12402148293555959,0.10996077050571762,0.8785275037818406,0.8690338577162918,0.7071274089446002,0.47245235659075935,0.3250920949438647,0.8595766506486621,0.2480323610138303,0.8864655839025053,0.9191016268891694,0.20086627789315614,0.29594117604226977,0.0888294479066426
17,0.9444721127357527,0.1025763582911654,0.5057970833976537,0.7225069320523563,0.41691010830982256,0.47039254862174784,0.9200668662352203,0.24938219073971246,0.40984311802242,0.7284734570669794,0.45670158710135544,0.8255410904833638,0.30127054978373347,0.30646305514039096,0.6382468647935402,0.49784080577695144,0.5424588837967704,0.1008301785788932,0.2611503528293574,0.8448366648623563,0.2686306388937344,0.2049473629299906
18,0.18206453591609706,0.35054008080615895,0.4810020959730309,0.5456375677921691,0.8545633414876231,0.6431779203982497,0.3257086315592008,0.7637966216944978,0.8592111871895313,0.2722056904428861,0.42843694586833425,0.8935936922593396,0.9210571007883028,0.5714211241568797,0.039471627986028324,0.018802707780624317,0.9689320055577065,0.11151598392130457,0.10312006278333041,0.823445113007072,0.24416086556271965,0.7264197355251484
19,0.7520435405487211,0.09909427537583082,0.6188708584163931,0.17087858132199063,0.9572242998771069,0.49502116313321287,0.07909677333716658,0.056342845579077205,0.3532499173953606,0.029450719222659516,0.1842723864198047,0.5179040886922823,0.3983356843681991,0.6512044237826461,0.5048078258500118,0.060309753560320645,0.8188606523917676,0.005905333769072096,0.676055473219786,0.512582682039631,0.08346506721442237,0.6662287294917623
