,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,nature,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo,pitch
0,0.01111237470784876,0.011638154608911044,0.8662629157793215,0.8546826513813665,0.31471580887090145,0.1371408221318875,0.5218343469852215,0.015033841799608205,0.9997105311253015,0.9991141041344335,0.47963654900274677,0.797697098256826,0.9986662190373873,0.6700386934639933,0.06300884625159153,0.09454637125735121,0.9552279338668048,0.9104611999182641,0.3869745807499628,0.8502661379259737,0.12668076666766848,0.37646891104172375
1,0.9619897991057534,0.6290763582393478,0.8300853799755843,0.35090915899715813,0.8854630279491382,0.3466831805909296,0.9781732417131596,0.42226971998395324,0.18230897565669835,0.3802320519050012,0.28353206051606616,0.017715051987578168,0.052817701640900494,0.8391572753831059,0.6498860833247487,0.03963472523180367,0.02634989754929018,0.1651755617476115,0.8244748437586231,0.7054377131739996,8.319013156832256e-05,0.12732115595295757
2,0.22704490683508938,0.9419212821320802,0.22027552440353504,0.18214087353388142,0.9599176777214503,0.1431638803394074,0.0004534636970540129,0.7861665245524061,0.2503837217385735,0.3737854191096921,0.5210739969985397,0.5959151891791722,0.31090544249505536,0.38885145560094647,0.100933226442121,0.6008700955896782,0.08005947409861636,0.8499074822685004,0.9710649960512063,0.47319243379068876,0.9974526516238831,0.2786781463286794
3,0.78285875713223,0.48326243382989587,0.9259784902767505,0.2846756019125466,0.014980529036947465,0.5078614038464909,0.6126494302666946,0.11206950135162419,0.008400083468864561,0.08433944274411964,0.6218771242474717,0.006490099183444342,0.9767745883677905,0.0020957259984967225,0.9085836264977327,0.9999275918174365,0.397355019341621,0.9305972393572136,0.7476282759948327,0.20302446365466487,0.10831938622908843,0.06214164410088352
4,0.658221259111631,0.9528412228316163,0.5142281665497067,0.08037362695625483,0.0022585392329336207,0.95453484789797,0.2956127979296711,0.5018611468463057,0.13721809533704288,0.07040633203554536,0.07190775965596885,0.029313410255138228,0.6589390082006572,0.06785770516822276,0.000474373465358946,0.9206894315137725,0.05615918181071544,0.056319702343090694,0.9566175611796193,0.08322184043313419,0.2868721994214509,0.014842217742158437
5,0.16876389627154043,0.7563191157210385,0.8691046403558181,0.6542628867831004,0.35248691447174163,0.8957075502392285,0.04593144432658969,0.47460935549573235,0.005088595493428438,0.35632366477989263,0.00045977240394667884,4.277725088230877e-05,0.18654001870812176,0.14440122722011484,0.5296430739062493,0.03201684529423732,0.0847535935590571,0.8738996581662114,0.18561007984507427,0.5390014848802456,0.36393095746562,0.19819660030737185
6,0.4647749671406076,0.9790353935821313,0.8789896541646378,0.48770739585325906,0.005549671923636895,0.9937125220611777,0.8766013512540146,0.7877091162022635,0.5236109269868404,0.866890693692691,0.6555376457826156,0.6030338372927413,0.6045610256555067,0.9857092941726197,0.024266219049659643,0.8965232907715825,0.7907092329734046,0.27478232918821877,0.6174966716741614,0.48331312110239344,0.9317487627900514,0.7192349231344723
7,0.371373966025755,0.9921142871504586,0.67263930503183,0.4774128726014293,0.2803571960132467,0.9738132602851413,0.6884873226499924,0.8922737443317357,0.10094312335255806,0.925241954887474,0.016346913595260526,0.9940282500544044,0.3157396375782202,0.9207779395325313,0.005549264461660042,0.015071938452019151,0.04454718922314649,0.7336120943787937,0.2624051312608563,0.35812798577485117,0.6662487010326698,0.4600206050239988
8,0.9910942502667777,0.2976556295986854,0.042721473837540214,0.19860728686126483,0.9904617456017932,0.4424046999286191,0.7734760454197015,0.0407703168337642,0.08621606645038726,0.5951445251797095,0.6481198450219657,0.1626829218624133,0.8413127540205853,0.2709801096591148,0.04838422108812379,0.8588910287538145,0.6172966699177515,0.35601574996719054,0.4961867843943947,0.3974599903728038,0.9172487900572465,0.7239545134521975
9,0.5163618110235065,0.5104547772851308,0.002281329738995308,0.9707722343259624,0.9444316601369701,0.585702529661466,0.8504062455509713,0.006413096887114,0.419521343395983,0.7812771486670614,0.5391522974627,0.9587259083532296,0.6911635627786075,0.31889606243769575,0.6133628745349099,0.5642292036963705,0.15803245901983287,0.5230583064239996,0.6242577698157028,0.039914427231687366,0.8183501233139823,0.0014621211835521564
10,0.7604332705001439,0.5062948710562639,0.7259113464307417,0.27600710419345476,0.4977899574055895,0.597560760501056,0.2965238051320449,0.30759733640212195,0.029375198784844625,0.0003053393349523592,0.22228401239684747,0.1091122781972873,0.3743977428750328,0.16713762071799798,0.8408465431709654,0.77322304620119,0.12233711316735874,0.1059809779080011,0.9802981750698434,0.8125450764177783,0.6243416695998749,0.0994265379537349
11,0.048414361783641,0.8971462999923193,0.6152176412487581,0.0029592792494774756,0.9959593556919185,0.7883297489461524,0.557193016546297,0.6115111784699604,0.47819611362166126,0.0008813402770331269,0.25841089510569637,0.9050797415835328,0.14563846483495402,0.4426918791640668,0.5837332726447131,0.8489334705926951,0.9931476806360867,0.17253927130490876,0.4223900681121181,0.6011194207655473,0.21033400702164862,0.07423520464635236
