,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,nature,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo,pitch
0,0.9475722371046864,0.17898306541311126,0.06334224421361168,0.999351743961965,0.0067508570332207585,0.8255462409552423,0.026262562918869414,0.6742021415179992,0.154300755510426,0.7030410213821416,0.04040818766933851,0.49987254759923805,0.4429326129730926,0.7473342413732431,0.2584097643813591,0.0002933748233993061,0.005753881338859901,0.4191799094118196,0.27686638647054307,0.9607005478518619,0.3569890995053844,0.3391531609314363
1,0.14552714546177714,0.9968530473346868,0.6361645594186559,0.4205988454372602,0.8091364275141371,0.749206922387958,0.9999951580600799,0.7421511786357493,0.7200427011384267,0.11779735144655723,0.9711388966755237,0.05344694272524153,0.6784977560501644,0.6873152578741966,0.9952614355724141,0.9293574346599577,0.18443410724552134,0.5231463318526318,0.9360324989436815,0.9997308064924489,0.34409679219563993,0.002247456164368944
2,0.9912667850367062,0.04310737317828495,0.2891723865045458,0.9855238120629082,0.12020998300429364,0.5915353322981965,0.8560467460108013,0.8311530222153151,0.5564290186751024,0.10152585790232826,0.02436947813393253,0.0983352538391461,0.18196524742077946,0.08717293635924184,0.14221357064817608,0.9835342698056891,0.9004605839844028,0.9869169353578081,0.8759896383964886,0.5187913066301315,0.012248383476557767,0.9972160939921614
3,0.4907815406376813,0.026519334641762593,0.9371147055040414,0.1273357096167631,0.2368614169234245,0.09049703903826878,0.817906378610721,0.9316664912468853,0.15936954893060484,0.10028738692427852,0.8796498628446718,0.8339233895127085,0.26815023466994736,0.04419371996735988,0.7939931687640055,0.8172689264781579,0.9129925922061624,0.6389353428922794,0.9019169204511704,0.45565130332447257,0.991794689558849,0.00916655790074139
4,0.7383540967947179,0.3114199774942711,0.9605225830666565,0.1394937535554509,0.4822319651008766,0.9953706898101918,0.4539232104869003,0.32069747587695385,0.9236984230527658,0.4079540050005013,0.9601507448031049,0.578935606141575,2.3371940212180142e-05,0.47997890844348445,0.35823447427276967,0.842332365640151,0.5581714742624306,0.5753386101540621,0.5045064570314116,0.07234145057989494,0.9992499265248189,0.7888937408927761
5,0.9043259923320558,0.03817138200452441,0.5089981372226687,0.5686166666044673,0.34484807045579113,0.2090961763121666,0.6406057150934038,0.30375788301039564,0.6698089057135106,0.3624966896741001,0.006664035834202053,0.5781388647929792,0.8458676617764472,0.5325135397119809,0.03687714747097115,0.8842874436453739,0.9941912441502884,0.3095635915667597,0.23347009467493685,0.6888071391612945,0.833401170868941,0.3829023049355157
6,0.0437224810990563,0.435093925529801,0.9301084633534059,0.04926476170692495,0.33731222422895135,0.9390573251718781,0.1908095557670174,0.9993584512376945,0.1685196637350389,0.9717652627948108,0.3478460890581737,0.590317821411058,0.5813596016198974,0.539436946991437,0.5454749767679381,0.02402609694587765,0.42553398468468884,0.7794185828747214,0.3729013453889247,0.4592624861563812,0.002256344638432578,0.42352452485184844
7,0.7821126440967043,0.6242037109991871,0.7778690867721564,0.011296750315473836,0.9392905858928348,0.971015710171868,0.9935136967119186,0.010377563789688349,0.5121515715678973,0.8182432671657384,0.6719539810999104,0.7669783496770609,0.23633037334043283,0.18456620773889265,0.5369705936754325,0.9995246989679739,0.7322202080195491,0.012133057914637035,0.08256235714859839,0.007029060349779681,0.7042174717374605,0.7974672613380899
8,0.13960452498503662,0.9533245254460282,0.49071938098070467,0.8482140071087462,0.40091133534827517,0.26014845103534945,0.8765605717048711,0.7504442372011597,0.6557402870114459,0.8961585816912455,0.02113673350280376,0.07408207149373514,0.5501403954870121,0.8123004982736514,0.0009005295349341358,0.9895063392070876,0.5853960215847753,0.23984173526488417,0.5984236403536866,0.2469404208610736,0.7571410212365828,0.9107409180594244
9,0.2675823813935202,0.43025986597379706,0.6520911617696256,0.6631885045484687,0.44274505602209935,0.4701104938235382,0.00024076137735395964,0.0007983424663342564,0.2721787331590282,0.7078916712081352,0.9204668225859685,0.457619028087372,0.44224286435605853,0.0012172160463288506,0.32152125397470543,0.6886120176087512,0.01752732151798908,0.7346698190407535,0.3616485890842134,0.8428106563588651,0.02173284024578337,0.1544266424306716
10,0.1802857415530198,0.05784791680913459,0.8959649454469965,0.7716071282001072,0.9120374656155215,0.9976453365973391,0.14040691059989108,0.05382109300335214,0.3048816809595737,0.5886381582062697,0.410837157546164,0.7189092608247479,0.6764240645762258,0.35333735477407546,0.8187087990155121,0.43971024012840465,0.49492114799906173,0.027399220213024877,0.8181765936314352,0.6373050107261234,0.04478051023425811,0.2702089612952948
11,0.30743827668138834,0.8876205923029628,9.480116080151646e-06,0.8209061367673077,0.693945997496247,0.9206407482479205,0.006475814607445174,0.4337356781120172,0.9622051255697478,0.9780898490783142,0.0784570414359268,0.9931607722207533,0.8628690077639222,0.3223157837491033,0.08072044637330356,0.6176808456607411,0.7245292273879536,0.6883572974779808,0.007738863109388205,0.6321404565396861,0.04102650459231538,0.15581091879885378
12,0.8749620904739617,0.4218548008699585,0.9227757496230268,0.07962835364874887,0.05837922144174634,0.38407731964109715,0.0008329959283682742,4.612671603432261e-05,0.9918292247689181,0.23219139764248775,0.9666387494850442,0.10678686323027586,0.953215464626999,0.3810760058753032,0.6074342934014015,0.965412176212238,0.611126883869624,0.029338176381257797,0.06959906200251353,0.7189078255537239,0.5669339805024316,0.8370442589383017
13,0.5575236737855261,0.6958951878875891,0.6685212618693122,0.052879940419483296,0.37259755321060806,0.9046291982926269,0.5771601824068997,0.0030250553497117583,0.7811498221158499,0.8333764787868422,0.948678653737878,0.9853159195867996,0.3673561913631741,0.5364907061358336,0.32460847418327543,0.6373654296959099,0.6152957170911791,0.9370628782313832,0.09708610594952383,0.9973719778082034,0.49307363009452765,0.38500155164000427
14,0.8316765671052893,0.22080750546758576,0.47986367173827726,0.1706151676037233,0.8990723644531926,0.13611552359548384,0.6312535420768163,0.1788685438304819,0.8662660060595462,0.25922953127696746,0.9500678543617402,0.634464892656913,0.8552031948963282,0.2353352827210473,0.9124714453938354,0.6990965129594853,0.44012189842732974,0.0009366399523882407,0.0002738144505038953,0.028560997037469504,0.5706012084564787,0.05980729529811868
15,0.22563767506935917,0.12255900340435266,0.5486061413812496,9.802183000284792e-05,0.9953015967847002,0.12199749562363377,0.02306454166909977,0.26315396874711006,0.3189328707744733,0.7912832169111902,0.011909902380708437,0.6664157825200708,0.1843973484420255,0.9078792117907478,0.0963746927719128,0.35281106622711345,0.6480205507783827,0.26476088453769187,0.6069804777730153,0.9963645500909137,0.6731858676651681,0.8591639118956061
16,0.8328379836762829,0.32725085890020966,0.8588315692741825,0.013917441917073559,0.0893658326213651,0.7206663709367088,0.1145028334224597,0.15583130348261265,0.18201430253372142,0.9922296692619185,0.4031999648596435,0.7494564816876597,0.03775937829374598,0.005776312756490043,0.9045236102624141,0.3747423586463907,0.9732358359360658,0.8914740624062635,0.184412245157611,0.794535346902218,0.17124772242783082,0.050549075061598114
17,0.5443192367451954,0.6972086863256365,0.2287735182013907,0.9679649455486388,0.7460179317237328,0.9117665668465702,0.003748539487704039,0.45415646087487105,0.4127369964590971,0.7160104352489712,0.7400110989170139,0.8651511081403271,0.9589996738175811,0.961951528745847,0.9366535426420777,0.9812296779639363,0.21233086067271778,0.21064792203772387,0.6348591635444714,0.046310039109229484,0.7884911974206081,0.1851018370848586
18,0.7306082112240959,0.9662761117280633,0.0028559651848999446,0.8828501259620386,0.9663992174489807,0.21985751645982965,0.0372473329133014,0.5611826042259198,0.05626710424098469,0.9824016583748825,0.5129903411085663,0.29402223072716493,0.07464673508900521,0.7759135231928592,0.6764615042483187,0.9699901671028343,0.5219404045583331,0.19265679579331274,0.936739361940224,0.3564711441153213,0.3903680051151197,0.7298087965019853
19,0.8552515730777513,1.0709881501536067e-05,0.19934130455106858,0.034850890437897464,0.6924594194949258,0.0012110468492185777,0.3354449422454926,0.012867034219158802,0.21778282620741685,0.00046144348604004737,0.5660777284968966,0.2094083938437482,0.4648097718274278,0.7942696702261259,0.7825548608619691,0.9988736055701367,0.7397259442229084,0.1466947579854282,0.9941739815904623,0.8120783706965164,0.5782490349729373,0.25465626391672525
