,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,nature,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo,pitch
0,0.9791420733010545,0.35445925287169133,0.5908706032575416,0.44279814816267293,0.05754866238632339,0.15199766641013412,0.8918313444127878,0.7745178771926542,0.3114313361592135,0.20626983703834234,0.011682252077775956,0.9519315226504053,0.683041686985662,0.15851715520381338,0.6314259623640781,0.6924432260967723,0.9990772250338279,0.7543776824907062,0.7186987352289121,0.1509447383809971,0.4683729699814051,0.42279030784158345
1,0.6484393910385104,0.026061229962674237,0.9867769844091766,0.49888004031460453,0.3477956084501591,0.6940451191355118,0.28653619783275786,0.7150539392659392,0.9601026804004695,0.8119209998876584,0.32427975013974253,0.13555998052730045,0.6912347283452221,0.9058226437550437,0.8104160994386848,0.2788883572651346,0.7601982110325565,0.5724163404907838,0.5794720678260132,0.7957443476052001,0.2815058983326846,0.8792794595209633
2,0.3085822967215215,0.8557867830642739,0.4383440624127136,0.19344048778535572,0.5125228455414682,0.4385452178244327,0.588863358002084,0.6717219420073295,0.8819908765031237,0.6544362308300803,0.24056974622734484,0.16286182902535973,0.9001910547748883,0.7595989438845975,0.2636938435531919,0.5335569067154021,0.32152238394969834,0.4294384198645237,0.7011887964689882,0.14929993719107615,0.9462076357865986,0.6576982671499878
3,0.8796208229932085,0.4879964741213213,0.9699078542378741,0.3104594186304458,0.5213944685727165,0.7197115715893723,0.33037896082856977,0.9616897423672366,0.013088635903058421,0.5321568410364907,0.8371492653209656,0.14909937386907035,0.9379158064764973,0.9399726304531654,0.649114194628344,0.878089819365272,0.675577137902404,0.1780790817940756,0.6504811753681797,0.11682817745329044,0.9592472714373151,0.39747337476927835
4,0.341621953682648,0.6671235019504004,0.45863935262937505,0.7416119773815347,0.8443866231467548,0.5068854756644319,0.6057982447308113,0.39934135308943686,0.07330848088429376,0.44237220181143044,0.5978586016177538,0.1867141812542984,0.18716562801293424,0.2957801964078127,0.42930453148947945,0.5121938484059181,0.5861361069205873,0.16305900104430993,0.6170291785324015,0.44773400379075945,0.07146085958149828,0.9526474518797466
5,0.08882414256664761,0.7206767308033263,0.3717817375623592,0.2839666651375248,0.38123342231376145,0.37776686869705467,0.9068115579385684,0.5561298524215271,0.06795743951968491,0.6365581572226083,0.16368455096155243,0.46994122244362924,0.01033473857796563,0.5520923189254494,0.06598365324838384,0.33391746530845823,0.44861647781730984,0.22766895580584712,0.43022430277350143,0.4513100774014198,0.4487677080934752,0.6163071282875953
6,0.10789703100280146,0.2727479820789305,0.898537759566155,0.29172404862473067,0.41625108232222985,0.9953034550198211,0.7361837533479153,0.4882860635501808,0.18762168072170538,0.6988348738876682,0.7008805675078557,0.9119335242305675,0.44344276798896265,0.22475197914006606,0.98835377410682,0.6692505397947842,0.6661082333994758,0.787686868320225,0.6143660354120161,0.7408390398533673,0.48265155217481626,0.25281936911774705
7,0.26234770174589617,0.9379729989689153,0.51009911756594,0.7347897417053453,0.13521428078167885,0.9266457851476355,0.7664328799157856,0.35010609395824843,0.26069396170553494,0.9199514898275153,0.7192389633346993,0.2589095666017466,0.8723074083678334,0.6977567227125461,0.7893754679994031,0.472680944192832,0.014868641581111564,0.89995281204476,0.7092817535996127,0.6392790069235905,0.2924773234386123,0.5177555662503929
8,0.022276645703618314,0.531441152672372,0.4548297478859301,0.888506657814259,0.5511969932494818,0.9095717157524017,0.438448912835512,0.221140922039904,0.30827169219451056,0.16795617228693172,0.6990418076940795,0.4066272443119261,0.07820125795250576,0.7661692169600939,0.43060469555402403,0.8596750476914742,0.7381245438659608,0.4629158129848907,0.5220660840756687,0.41334509794503016,0.9688835791895573,0.9973715914369115
9,0.3375946785319207,0.9203098118151662,0.328175883856029,0.7373239040945898,0.28197208191012346,0.05367632884033091,0.08658604277171245,0.7621445247502248,0.6439580190578521,0.015969543537600717,0.043931802890808114,0.5014908661801294,0.012293243524966635,0.22457037119596146,0.004951898281329803,0.5105515255635336,0.7359786430863527,0.3140545117477398,0.14076736933602318,0.7789831497235168,0.045615135764534354,0.2404673840562701
10,0.6774814182915996,0.6172643610228913,0.47069046413302285,0.5675313275765618,0.5540830221023414,0.4044921252202124,0.555609058547118,0.2669238879064383,0.5248779256987792,0.5012838151082222,0.7011444059105436,0.0015981432759392122,0.6061920433641628,0.49600570311122727,0.8723374610287735,0.6071389111660357,0.31591444626936604,0.9261821339598499,0.7105850234541464,0.6910000482638708,0.5628093630162445,0.10364740605902201
11,0.30711376206469554,0.3033050669645825,0.9497401511336793,0.38524444948037584,0.6469352645531505,0.17128970527151455,0.2724851112708848,0.43780155571066415,0.5321624836408553,0.9165048464756617,0.8512968004800388,0.8638174211511964,0.10080403045785591,0.4865836666090909,0.2748046431062656,0.9901357355095851,0.23313456688342804,0.5853859865728216,0.21346019274164363,0.8706960591515678,0.08727037487426414,0.5711692933929192
12,0.09998891518873232,0.5149929505501162,0.7695973756940413,0.497469839956732,0.513316899541822,0.9677172168860111,0.4982173241352378,0.23403199894728655,0.04188676241256761,0.9944205339381553,0.5435043085068606,0.15799028197285692,0.8785002642004756,0.002490166006534289,0.2804333442018778,0.8667086915082481,0.7953562972988387,0.5976157215270748,0.19496346051650137,0.2893818748127598,0.6186353264490027,0.8952805980982659
13,0.26306847921714704,0.26302641348973077,0.1578476437672851,0.798084164658675,0.038681552723456636,0.254848648686437,0.7233290703036093,0.13583347125650358,0.5301390436692723,0.49439276955509404,0.211853797218999,0.7965316945569224,0.47879319472012505,0.3830139439340481,0.8207735760519911,0.7993141391101753,0.7331169930846053,0.0261524382571946,0.6743136183197352,0.4584565245782216,0.5474411267362976,0.2072950891332057
14,0.8101108976647204,0.056547780400347025,0.9908556277839004,0.7919403559594669,0.9466663500523737,0.9411861253672656,0.05021168415205701,0.57625166731953,0.15537072086782733,0.0566119290835041,0.5868410778214946,0.3574978673623441,0.12083995426038285,0.3895733880236075,0.1190804531597277,0.07462181587327865,0.31469996648772636,0.7522435497340211,0.19283645871507582,0.750894735954227,0.28255045404797163,0.1724328479140167
15,0.43640435848999726,0.262563821123709,0.137735841719834,0.5847842223342339,0.9219190173572247,0.6668943642658621,0.5235866135582615,0.13475428412801127,0.13567934390670022,0.6763915446765866,0.6147250704846604,0.07437092549495916,0.28626759556868675,0.292103347898963,0.8741472485735197,0.09832448699754037,0.1705358433976779,0.4284159986842906,0.9937631869090195,0.03270202291110469,0.5948706867899779,0.2783705641083314
16,0.4203833769367339,0.33582321140905735,0.9203216575420058,0.6384228152710835,0.0093596795001748,0.4444550945399801,0.5316847951966058,0.9961379118759638,0.47530212711219955,0.5413368791027702,0.04268301454794732,0.4535224626629899,0.3435404973009557,0.9201891262996187,0.23232671384077652,0.6373258931509964,0.2672069696197581,0.8072471975260542,0.17311206411688562,0.46348008930353524,0.862228959444583,0.9433026204106489
17,0.7669188317500262,0.7007440181522829,0.8176593389390371,0.18729569896203924,0.8416070199745389,0.2995353281508183,0.5759668552608797,0.97369463384424,0.1772447632158507,0.8540539323840962,0.7672255633998818,0.10323626776445916,0.5586848341788516,0.05400092585341065,0.04240694713391646,0.9584743941212427,0.05068118157469914,0.06960116963914298,0.262681458003581,0.9521759221388438,0.9995113612250204,0.9519754433851197
18,0.07172969109558602,0.5952292747167426,0.8244793203355243,0.6567791593893159,0.25638736239971494,0.47006641399810367,0.6628637129579749,0.13520470096901072,0.7860143893296725,0.35355490333246353,0.4881448496735189,0.6844047669418425,0.6538661504380842,0.4258356073044737,0.3995652592506367,0.4691967292169157,0.798858507030801,0.5714619375851238,0.7926881830524779,0.11783232390169751,0.777998734931749,0.3577403041897377
19,0.0785018945769903,0.1859856332633083,0.09875309272749211,0.7046025228972619,0.8021665365412667,0.8879789467450165,0.5340390416659261,0.7187935363082596,0.6204001410637654,0.8010390044218473,0.4903950723271726,0.9437854203561528,0.6922667306937531,0.03372574933302186,0.1472183417974572,0.9014734599422822,0.014713367065881888,0.562951458090537,0.5845325154378629,0.8038453598153457,0.1903886364512144,0.4544239247238989
