,rootnote,rootoctave,order,number,bpm,total_offset,initial_offset,red,green,blue,nature,instrument,amp,cutoff,pan,attack,release,mod_range,mod_phase,mix_reverb,mix_echo,pitch
0,0.9952821715403144,0.5103531046974069,0.8483634032890462,0.19003694292646056,0.5872340179345467,0.3041705334783984,0.8881140028100677,0.7631610606175216,0.18432648792661133,0.8829808282649034,0.5996931008876436,0.7556229062469796,0.9656247898566357,0.9592999886156326,0.7972643290662031,0.16054521678767553,0.9392365880763851,0.22548817512246067,0.6215196412531597,0.4084285541453503,0.7235293522082041,0.5143158419740671
1,0.7919505560876655,0.1362066114643713,0.6687157911561082,0.348732878678489,0.5230234194076169,0.9818667789980453,0.716539976257714,0.40363358713685504,0.34849733770476177,0.9233828250095124,0.14292336118594218,0.24504491144934015,0.8273378114300854,0.18181741090572834,0.5152662506098533,0.3313073822496875,0.23536888177849957,0.7568701164219034,0.2212641547090307,0.985320542916574,0.7340936021015283,0.2900918305678859
2,0.08837265613840872,0.8704003706094947,0.29301483525285044,0.17602119254043336,0.900909005461129,0.32314516277956873,0.23210903576395747,0.976078537515928,0.30525336067215825,0.06755568004743329,0.9860711865612861,0.8899488511097094,0.09024914279997565,0.34086417307610195,0.6624992116269832,0.9454199417129682,0.5422352272352443,0.5448276125610872,0.9333982968900646,0.9604899604560363,0.2463407778382063,0.9189308990226912
3,0.8465631418697732,0.7357034682641911,0.8492905643035006,0.1574007181122602,0.19911283863242846,0.5228231882984539,0.45844990704332356,0.7794970507398079,0.8896866232015159,0.26223610524342444,0.1448956199393887,0.4762538234054261,0.40836030092558717,0.5039997328008202,0.5547909593914336,0.6844383906704895,0.7510638053003468,0.9141505237374551,0.7396120799825227,0.6427148934099126,0.41798922216101064,0.23253372131201178
4,0.3569645123009927,0.8967131182277668,0.7835850037044526,0.08649874155215553,0.06333448613528658,0.454063016485059,0.6221624189864177,0.6609840360211412,0.2594609203854592,0.21688162938800015,0.5268845603581399,0.42193267597280815,0.2508271150953486,0.04589998877238699,0.2786560461251534,0.02343126440929555,0.0971613635930183,0.30470396646777487,0.38454712070820285,0.18584095162446812,0.8135057883990385,0.8676352719596508
5,0.48417015337795233,0.8332477392659116,0.7746062559002375,0.08763360669505371,0.3145462645774768,0.650993161178945,0.8267946978894881,0.8352585822747586,0.16975211285069725,0.0053495426370040455,0.3880745598944433,0.19725975900325166,0.6189784225377531,0.9781159381244734,0.09760558660250107,0.8970091703200684,0.08765075017356416,0.5619925514863333,0.5478876401780952,0.8618732213688355,0.8134050254268954,0.7512726289576558
6,0.49555072047293225,0.34229364973152854,0.2065763085255562,0.9577615640510684,0.6426585681995871,0.9669191730763221,0.025498063252589298,0.9882634066306792,0.09434669855558742,0.8105534560794028,0.29012673456257854,0.7807780103621613,0.5154674777762404,0.519944573343917,0.0263427954001626,0.1745820273147295,0.7604967646286939,0.31358439326403154,0.2108861612119175,0.951038263023279,0.2498156951236008,0.8083935134152879
7,0.6751364966829979,0.7556537163256352,0.47216205567350633,0.15580716402385963,0.23598845573026794,0.1432717422394022,0.8987442753467884,0.36596693951108483,0.190983513805546,0.8825089382218421,0.8909374504364782,0.044494651850370825,0.5441699443346409,0.8294218540896152,0.616843592817801,0.06648516335729016,0.29493205285179946,0.40177185542008764,0.09428087560823073,0.2096678727061958,0.7785934972531354,0.2520516559194452
8,0.9251626083799586,0.5855128628484437,0.17064657457092358,0.37704454890933625,0.010529372396764436,0.14340513136037059,0.5648390382049135,0.5573848594177846,0.1641957515653819,0.8827296996705861,0.37490485815493657,0.8833026309970134,0.3013080528798303,0.9913170976226077,0.8116647745992227,0.80253790073771,0.7421871632557642,0.11212907863531418,0.9171412861711908,0.40226050256310675,0.46692481333496183,0.4031625142284576
9,0.08105393965353747,0.2808218139332723,0.6037854930108204,0.42662903199441005,0.6199106051000235,0.99237766401691,0.010050879652582223,0.5098274508884929,0.751626153413362,0.34243299427058094,0.5687545099898421,0.14367584765162322,0.028534017566532954,0.2845711118616896,0.9753785806180235,0.6946840603194685,0.5000667859192617,0.7422154129268445,0.30013382461890825,0.20122136885087605,0.5050976103687369,0.7414462199336644
10,0.7600091802696453,0.9305448447162672,0.9331620344238587,0.8317667752769167,0.9052465048490912,0.6317332391189274,0.39084975327686033,0.03780684891878194,0.8375542737087388,0.40799626573491843,0.12984958387725098,0.7155774667300508,0.7522277130562665,0.37472095942229355,0.17119284978902904,0.3716105527023008,0.38666014884284416,0.826360522176146,0.6097389797331952,0.9444504635372952,0.9956397941628161,0.5486843038571025
11,0.17515403708418698,0.019842552064255226,0.06522968050047162,0.07310521466292674,0.001673735209582916,0.7582436046374478,0.5632711294893161,0.44216961197785876,0.5631991812473128,0.4160192272808698,0.4332658390492663,0.5084354049911435,0.6627934146714163,0.1417730127495106,0.46386787948809693,0.972073589697652,0.5741320260984275,0.3672217866659603,0.08183698464776579,0.8388271979158188,0.3976381262996128,0.7399554754278279
12,0.10154053550135389,0.9416182731537924,0.9106952801384005,0.13689413346777157,0.9188760905713056,0.19891171934042784,0.22209626223596346,0.6841404330919985,0.8934510491517631,0.39126617906662753,0.8364536313233131,0.820821463862788,0.25757459919300396,0.1356666952363812,0.9792709923610629,0.9765957939019541,0.41025603723619775,0.9633705615453942,0.6161284156823121,0.4030535580023673,0.006474181845779747,0.1376082549014529
13,0.43391632034802463,0.4062582987285063,0.906281563119795,0.19160304724143895,0.9712494608806526,0.6475226273048347,0.6971950976708419,0.9354378828759956,0.40727960521922135,0.6226736288422206,0.8038528153931169,0.2415000138542961,0.0604947120520245,0.9301029298468109,0.17186827208135447,0.5879314671400695,0.14338598351001042,0.5278629012232651,0.8577755732598284,0.6695919431001084,0.4683781015079902,0.5871588351655261
14,0.7337595689645041,0.09674376383242,0.8785422579626069,0.7522460160310748,0.08879960269307485,0.9169338968144332,0.4457101878739753,0.7732757228504699,0.5718206667021617,0.4908447553537909,0.19536319088572596,0.32241655154274507,0.01821377495117904,0.598624169149795,0.30867907606984013,0.41718151271428794,0.7368487974308657,0.9631594377698848,0.9794258861985535,0.851369076688019,0.25835534689457706,0.44112704302297745
